index,fname,label
268,Aadel_Alkalbani_(MP3_Quran)_part340.wav,Aadel_Alkalbani_(MP3_Quran)
269,Aadel_Alkalbani_(MP3_Quran)_part341.wav,Aadel_Alkalbani_(MP3_Quran)
270,Aadel_Alkalbani_(MP3_Quran)_part342.wav,Aadel_Alkalbani_(MP3_Quran)
271,Aadel_Alkalbani_(MP3_Quran)_part343.wav,Aadel_Alkalbani_(MP3_Quran)
272,Aadel_Alkalbani_(MP3_Quran)_part344.wav,Aadel_Alkalbani_(MP3_Quran)
273,Aadel_Alkalbani_(MP3_Quran)_part345.wav,Aadel_Alkalbani_(MP3_Quran)
274,Aadel_Alkalbani_(MP3_Quran)_part346.wav,Aadel_Alkalbani_(MP3_Quran)
275,Aadel_Alkalbani_(MP3_Quran)_part347.wav,Aadel_Alkalbani_(MP3_Quran)
276,Aadel_Alkalbani_(MP3_Quran)_part348.wav,Aadel_Alkalbani_(MP3_Quran)
277,Aadel_Alkalbani_(MP3_Quran)_part349.wav,Aadel_Alkalbani_(MP3_Quran)
278,Aadel_Alkalbani_(MP3_Quran)_part35.wav,Aadel_Alkalbani_(MP3_Quran)
279,Aadel_Alkalbani_(MP3_Quran)_part350.wav,Aadel_Alkalbani_(MP3_Quran)
280,Aadel_Alkalbani_(MP3_Quran)_part351.wav,Aadel_Alkalbani_(MP3_Quran)
281,Aadel_Alkalbani_(MP3_Quran)_part352.wav,Aadel_Alkalbani_(MP3_Quran)
282,Aadel_Alkalbani_(MP3_Quran)_part353.wav,Aadel_Alkalbani_(MP3_Quran)
283,Aadel_Alkalbani_(MP3_Quran)_part354.wav,Aadel_Alkalbani_(MP3_Quran)
284,Aadel_Alkalbani_(MP3_Quran)_part355.wav,Aadel_Alkalbani_(MP3_Quran)
285,Aadel_Alkalbani_(MP3_Quran)_part356.wav,Aadel_Alkalbani_(MP3_Quran)
286,Aadel_Alkalbani_(MP3_Quran)_part357.wav,Aadel_Alkalbani_(MP3_Quran)
287,Aadel_Alkalbani_(MP3_Quran)_part358.wav,Aadel_Alkalbani_(MP3_Quran)
288,Aadel_Alkalbani_(MP3_Quran)_part359.wav,Aadel_Alkalbani_(MP3_Quran)
289,Aadel_Alkalbani_(MP3_Quran)_part36.wav,Aadel_Alkalbani_(MP3_Quran)
290,Aadel_Alkalbani_(MP3_Quran)_part360.wav,Aadel_Alkalbani_(MP3_Quran)
291,Aadel_Alkalbani_(MP3_Quran)_part361.wav,Aadel_Alkalbani_(MP3_Quran)
292,Aadel_Alkalbani_(MP3_Quran)_part362.wav,Aadel_Alkalbani_(MP3_Quran)
293,Aadel_Alkalbani_(MP3_Quran)_part363.wav,Aadel_Alkalbani_(MP3_Quran)
294,Aadel_Alkalbani_(MP3_Quran)_part364.wav,Aadel_Alkalbani_(MP3_Quran)
295,Aadel_Alkalbani_(MP3_Quran)_part365.wav,Aadel_Alkalbani_(MP3_Quran)
296,Aadel_Alkalbani_(MP3_Quran)_part366.wav,Aadel_Alkalbani_(MP3_Quran)
297,Aadel_Alkalbani_(MP3_Quran)_part367.wav,Aadel_Alkalbani_(MP3_Quran)
298,Aadel_Alkalbani_(MP3_Quran)_part368.wav,Aadel_Alkalbani_(MP3_Quran)
299,Aadel_Alkalbani_(MP3_Quran)_part369.wav,Aadel_Alkalbani_(MP3_Quran)
300,Aadel_Alkalbani_(MP3_Quran)_part37.wav,Aadel_Alkalbani_(MP3_Quran)
301,Aadel_Alkalbani_(MP3_Quran)_part370.wav,Aadel_Alkalbani_(MP3_Quran)
302,Aadel_Alkalbani_(MP3_Quran)_part371.wav,Aadel_Alkalbani_(MP3_Quran)
303,Aadel_Alkalbani_(MP3_Quran)_part372.wav,Aadel_Alkalbani_(MP3_Quran)
304,Aadel_Alkalbani_(MP3_Quran)_part373.wav,Aadel_Alkalbani_(MP3_Quran)
305,Aadel_Alkalbani_(MP3_Quran)_part374.wav,Aadel_Alkalbani_(MP3_Quran)
306,Aadel_Alkalbani_(MP3_Quran)_part375.wav,Aadel_Alkalbani_(MP3_Quran)
307,Aadel_Alkalbani_(MP3_Quran)_part376.wav,Aadel_Alkalbani_(MP3_Quran)
308,Aadel_Alkalbani_(MP3_Quran)_part377.wav,Aadel_Alkalbani_(MP3_Quran)
309,Aadel_Alkalbani_(MP3_Quran)_part378.wav,Aadel_Alkalbani_(MP3_Quran)
310,Aadel_Alkalbani_(MP3_Quran)_part379.wav,Aadel_Alkalbani_(MP3_Quran)
311,Aadel_Alkalbani_(MP3_Quran)_part38.wav,Aadel_Alkalbani_(MP3_Quran)
312,Aadel_Alkalbani_(MP3_Quran)_part380.wav,Aadel_Alkalbani_(MP3_Quran)
313,Aadel_Alkalbani_(MP3_Quran)_part381.wav,Aadel_Alkalbani_(MP3_Quran)
314,Aadel_Alkalbani_(MP3_Quran)_part382.wav,Aadel_Alkalbani_(MP3_Quran)
315,Aadel_Alkalbani_(MP3_Quran)_part383.wav,Aadel_Alkalbani_(MP3_Quran)
316,Aadel_Alkalbani_(MP3_Quran)_part384.wav,Aadel_Alkalbani_(MP3_Quran)
317,Aadel_Alkalbani_(MP3_Quran)_part385.wav,Aadel_Alkalbani_(MP3_Quran)
318,Aadel_Alkalbani_(MP3_Quran)_part386.wav,Aadel_Alkalbani_(MP3_Quran)
319,Aadel_Alkalbani_(MP3_Quran)_part387.wav,Aadel_Alkalbani_(MP3_Quran)
320,Aadel_Alkalbani_(MP3_Quran)_part388.wav,Aadel_Alkalbani_(MP3_Quran)
321,Aadel_Alkalbani_(MP3_Quran)_part389.wav,Aadel_Alkalbani_(MP3_Quran)
322,Aadel_Alkalbani_(MP3_Quran)_part39.wav,Aadel_Alkalbani_(MP3_Quran)
323,Aadel_Alkalbani_(MP3_Quran)_part390.wav,Aadel_Alkalbani_(MP3_Quran)
324,Aadel_Alkalbani_(MP3_Quran)_part391.wav,Aadel_Alkalbani_(MP3_Quran)
325,Aadel_Alkalbani_(MP3_Quran)_part392.wav,Aadel_Alkalbani_(MP3_Quran)
326,Aadel_Alkalbani_(MP3_Quran)_part393.wav,Aadel_Alkalbani_(MP3_Quran)
327,Aadel_Alkalbani_(MP3_Quran)_part394.wav,Aadel_Alkalbani_(MP3_Quran)
328,Aadel_Alkalbani_(MP3_Quran)_part395.wav,Aadel_Alkalbani_(MP3_Quran)
329,Aadel_Alkalbani_(MP3_Quran)_part396.wav,Aadel_Alkalbani_(MP3_Quran)
330,Aadel_Alkalbani_(MP3_Quran)_part397.wav,Aadel_Alkalbani_(MP3_Quran)
331,Aadel_Alkalbani_(MP3_Quran)_part398.wav,Aadel_Alkalbani_(MP3_Quran)
332,Aadel_Alkalbani_(MP3_Quran)_part399.wav,Aadel_Alkalbani_(MP3_Quran)
333,Aadel_Alkalbani_(MP3_Quran)_part4.wav,Aadel_Alkalbani_(MP3_Quran)
334,Aadel_Alkalbani_(MP3_Quran)_part40.wav,Aadel_Alkalbani_(MP3_Quran)
335,Aadel_Alkalbani_(MP3_Quran)_part400.wav,Aadel_Alkalbani_(MP3_Quran)
336,Aadel_Alkalbani_(MP3_Quran)_part401.wav,Aadel_Alkalbani_(MP3_Quran)
337,Aadel_Alkalbani_(MP3_Quran)_part402.wav,Aadel_Alkalbani_(MP3_Quran)
338,Aadel_Alkalbani_(MP3_Quran)_part403.wav,Aadel_Alkalbani_(MP3_Quran)
339,Aadel_Alkalbani_(MP3_Quran)_part404.wav,Aadel_Alkalbani_(MP3_Quran)
340,Aadel_Alkalbani_(MP3_Quran)_part405.wav,Aadel_Alkalbani_(MP3_Quran)
341,Aadel_Alkalbani_(MP3_Quran)_part406.wav,Aadel_Alkalbani_(MP3_Quran)
342,Aadel_Alkalbani_(MP3_Quran)_part407.wav,Aadel_Alkalbani_(MP3_Quran)
343,Aadel_Alkalbani_(MP3_Quran)_part408.wav,Aadel_Alkalbani_(MP3_Quran)
344,Aadel_Alkalbani_(MP3_Quran)_part409.wav,Aadel_Alkalbani_(MP3_Quran)
345,Aadel_Alkalbani_(MP3_Quran)_part41.wav,Aadel_Alkalbani_(MP3_Quran)
346,Aadel_Alkalbani_(MP3_Quran)_part410.wav,Aadel_Alkalbani_(MP3_Quran)
347,Aadel_Alkalbani_(MP3_Quran)_part411.wav,Aadel_Alkalbani_(MP3_Quran)
348,Aadel_Alkalbani_(MP3_Quran)_part412.wav,Aadel_Alkalbani_(MP3_Quran)
349,Aadel_Alkalbani_(MP3_Quran)_part413.wav,Aadel_Alkalbani_(MP3_Quran)
350,Aadel_Alkalbani_(MP3_Quran)_part414.wav,Aadel_Alkalbani_(MP3_Quran)
351,Aadel_Alkalbani_(MP3_Quran)_part415.wav,Aadel_Alkalbani_(MP3_Quran)
352,Aadel_Alkalbani_(MP3_Quran)_part416.wav,Aadel_Alkalbani_(MP3_Quran)
353,Aadel_Alkalbani_(MP3_Quran)_part417.wav,Aadel_Alkalbani_(MP3_Quran)
354,Aadel_Alkalbani_(MP3_Quran)_part418.wav,Aadel_Alkalbani_(MP3_Quran)
355,Aadel_Alkalbani_(MP3_Quran)_part419.wav,Aadel_Alkalbani_(MP3_Quran)
356,Aadel_Alkalbani_(MP3_Quran)_part42.wav,Aadel_Alkalbani_(MP3_Quran)
357,Aadel_Alkalbani_(MP3_Quran)_part420.wav,Aadel_Alkalbani_(MP3_Quran)
358,Aadel_Alkalbani_(MP3_Quran)_part421.wav,Aadel_Alkalbani_(MP3_Quran)
359,Aadel_Alkalbani_(MP3_Quran)_part422.wav,Aadel_Alkalbani_(MP3_Quran)
360,Aadel_Alkalbani_(MP3_Quran)_part423.wav,Aadel_Alkalbani_(MP3_Quran)
361,Aadel_Alkalbani_(MP3_Quran)_part424.wav,Aadel_Alkalbani_(MP3_Quran)
362,Aadel_Alkalbani_(MP3_Quran)_part425.wav,Aadel_Alkalbani_(MP3_Quran)
363,Aadel_Alkalbani_(MP3_Quran)_part426.wav,Aadel_Alkalbani_(MP3_Quran)
364,Aadel_Alkalbani_(MP3_Quran)_part427.wav,Aadel_Alkalbani_(MP3_Quran)
365,Aadel_Alkalbani_(MP3_Quran)_part428.wav,Aadel_Alkalbani_(MP3_Quran)
366,Aadel_Alkalbani_(MP3_Quran)_part429.wav,Aadel_Alkalbani_(MP3_Quran)
367,Aadel_Alkalbani_(MP3_Quran)_part43.wav,Aadel_Alkalbani_(MP3_Quran)
368,Aadel_Alkalbani_(MP3_Quran)_part430.wav,Aadel_Alkalbani_(MP3_Quran)
369,Aadel_Alkalbani_(MP3_Quran)_part431.wav,Aadel_Alkalbani_(MP3_Quran)
370,Aadel_Alkalbani_(MP3_Quran)_part432.wav,Aadel_Alkalbani_(MP3_Quran)
371,Aadel_Alkalbani_(MP3_Quran)_part433.wav,Aadel_Alkalbani_(MP3_Quran)
372,Aadel_Alkalbani_(MP3_Quran)_part434.wav,Aadel_Alkalbani_(MP3_Quran)
373,Aadel_Alkalbani_(MP3_Quran)_part435.wav,Aadel_Alkalbani_(MP3_Quran)
374,Aadel_Alkalbani_(MP3_Quran)_part436.wav,Aadel_Alkalbani_(MP3_Quran)
375,Aadel_Alkalbani_(MP3_Quran)_part437.wav,Aadel_Alkalbani_(MP3_Quran)
376,Aadel_Alkalbani_(MP3_Quran)_part438.wav,Aadel_Alkalbani_(MP3_Quran)
377,Aadel_Alkalbani_(MP3_Quran)_part439.wav,Aadel_Alkalbani_(MP3_Quran)
378,Aadel_Alkalbani_(MP3_Quran)_part44.wav,Aadel_Alkalbani_(MP3_Quran)
379,Aadel_Alkalbani_(MP3_Quran)_part440.wav,Aadel_Alkalbani_(MP3_Quran)
380,Aadel_Alkalbani_(MP3_Quran)_part441.wav,Aadel_Alkalbani_(MP3_Quran)
381,Aadel_Alkalbani_(MP3_Quran)_part442.wav,Aadel_Alkalbani_(MP3_Quran)
382,Aadel_Alkalbani_(MP3_Quran)_part443.wav,Aadel_Alkalbani_(MP3_Quran)
383,Aadel_Alkalbani_(MP3_Quran)_part444.wav,Aadel_Alkalbani_(MP3_Quran)
384,Aadel_Alkalbani_(MP3_Quran)_part445.wav,Aadel_Alkalbani_(MP3_Quran)
385,Aadel_Alkalbani_(MP3_Quran)_part446.wav,Aadel_Alkalbani_(MP3_Quran)
386,Aadel_Alkalbani_(MP3_Quran)_part447.wav,Aadel_Alkalbani_(MP3_Quran)
387,Aadel_Alkalbani_(MP3_Quran)_part448.wav,Aadel_Alkalbani_(MP3_Quran)
388,Aadel_Alkalbani_(MP3_Quran)_part449.wav,Aadel_Alkalbani_(MP3_Quran)
389,Aadel_Alkalbani_(MP3_Quran)_part45.wav,Aadel_Alkalbani_(MP3_Quran)
390,Aadel_Alkalbani_(MP3_Quran)_part450.wav,Aadel_Alkalbani_(MP3_Quran)
391,Aadel_Alkalbani_(MP3_Quran)_part451.wav,Aadel_Alkalbani_(MP3_Quran)
392,Aadel_Alkalbani_(MP3_Quran)_part452.wav,Aadel_Alkalbani_(MP3_Quran)
393,Aadel_Alkalbani_(MP3_Quran)_part453.wav,Aadel_Alkalbani_(MP3_Quran)
394,Aadel_Alkalbani_(MP3_Quran)_part454.wav,Aadel_Alkalbani_(MP3_Quran)
395,Aadel_Alkalbani_(MP3_Quran)_part455.wav,Aadel_Alkalbani_(MP3_Quran)
396,Aadel_Alkalbani_(MP3_Quran)_part456.wav,Aadel_Alkalbani_(MP3_Quran)
397,Aadel_Alkalbani_(MP3_Quran)_part457.wav,Aadel_Alkalbani_(MP3_Quran)
398,Aadel_Alkalbani_(MP3_Quran)_part458.wav,Aadel_Alkalbani_(MP3_Quran)
399,Aadel_Alkalbani_(MP3_Quran)_part459.wav,Aadel_Alkalbani_(MP3_Quran)
400,Aadel_Alkalbani_(MP3_Quran)_part46.wav,Aadel_Alkalbani_(MP3_Quran)
401,Aadel_Alkalbani_(MP3_Quran)_part460.wav,Aadel_Alkalbani_(MP3_Quran)
402,Aadel_Alkalbani_(MP3_Quran)_part461.wav,Aadel_Alkalbani_(MP3_Quran)
403,Aadel_Alkalbani_(MP3_Quran)_part462.wav,Aadel_Alkalbani_(MP3_Quran)
404,Aadel_Alkalbani_(MP3_Quran)_part463.wav,Aadel_Alkalbani_(MP3_Quran)
405,Aadel_Alkalbani_(MP3_Quran)_part464.wav,Aadel_Alkalbani_(MP3_Quran)
406,Aadel_Alkalbani_(MP3_Quran)_part465.wav,Aadel_Alkalbani_(MP3_Quran)
407,Aadel_Alkalbani_(MP3_Quran)_part466.wav,Aadel_Alkalbani_(MP3_Quran)
408,Aadel_Alkalbani_(MP3_Quran)_part467.wav,Aadel_Alkalbani_(MP3_Quran)
409,Aadel_Alkalbani_(MP3_Quran)_part468.wav,Aadel_Alkalbani_(MP3_Quran)
410,Aadel_Alkalbani_(MP3_Quran)_part469.wav,Aadel_Alkalbani_(MP3_Quran)
411,Aadel_Alkalbani_(MP3_Quran)_part47.wav,Aadel_Alkalbani_(MP3_Quran)
412,Aadel_Alkalbani_(MP3_Quran)_part470.wav,Aadel_Alkalbani_(MP3_Quran)
414,Aadel_Alkalbani_(MP3_Quran)_part48.wav,Aadel_Alkalbani_(MP3_Quran)
415,Aadel_Alkalbani_(MP3_Quran)_part49.wav,Aadel_Alkalbani_(MP3_Quran)
416,Aadel_Alkalbani_(MP3_Quran)_part5.wav,Aadel_Alkalbani_(MP3_Quran)
417,Aadel_Alkalbani_(MP3_Quran)_part50.wav,Aadel_Alkalbani_(MP3_Quran)
418,Aadel_Alkalbani_(MP3_Quran)_part51.wav,Aadel_Alkalbani_(MP3_Quran)
419,Aadel_Alkalbani_(MP3_Quran)_part52.wav,Aadel_Alkalbani_(MP3_Quran)
420,Aadel_Alkalbani_(MP3_Quran)_part53.wav,Aadel_Alkalbani_(MP3_Quran)
421,Aadel_Alkalbani_(MP3_Quran)_part54.wav,Aadel_Alkalbani_(MP3_Quran)
422,Aadel_Alkalbani_(MP3_Quran)_part55.wav,Aadel_Alkalbani_(MP3_Quran)
423,Aadel_Alkalbani_(MP3_Quran)_part56.wav,Aadel_Alkalbani_(MP3_Quran)
424,Aadel_Alkalbani_(MP3_Quran)_part57.wav,Aadel_Alkalbani_(MP3_Quran)
425,Aadel_Alkalbani_(MP3_Quran)_part58.wav,Aadel_Alkalbani_(MP3_Quran)
426,Aadel_Alkalbani_(MP3_Quran)_part59.wav,Aadel_Alkalbani_(MP3_Quran)
427,Aadel_Alkalbani_(MP3_Quran)_part6.wav,Aadel_Alkalbani_(MP3_Quran)
428,Aadel_Alkalbani_(MP3_Quran)_part60.wav,Aadel_Alkalbani_(MP3_Quran)
429,Aadel_Alkalbani_(MP3_Quran)_part61.wav,Aadel_Alkalbani_(MP3_Quran)
430,Aadel_Alkalbani_(MP3_Quran)_part62.wav,Aadel_Alkalbani_(MP3_Quran)
431,Aadel_Alkalbani_(MP3_Quran)_part63.wav,Aadel_Alkalbani_(MP3_Quran)
432,Aadel_Alkalbani_(MP3_Quran)_part64.wav,Aadel_Alkalbani_(MP3_Quran)
433,Aadel_Alkalbani_(MP3_Quran)_part65.wav,Aadel_Alkalbani_(MP3_Quran)
434,Aadel_Alkalbani_(MP3_Quran)_part66.wav,Aadel_Alkalbani_(MP3_Quran)
435,Aadel_Alkalbani_(MP3_Quran)_part67.wav,Aadel_Alkalbani_(MP3_Quran)
436,Aadel_Alkalbani_(MP3_Quran)_part68.wav,Aadel_Alkalbani_(MP3_Quran)
437,Aadel_Alkalbani_(MP3_Quran)_part69.wav,Aadel_Alkalbani_(MP3_Quran)
438,Aadel_Alkalbani_(MP3_Quran)_part7.wav,Aadel_Alkalbani_(MP3_Quran)
439,Aadel_Alkalbani_(MP3_Quran)_part70.wav,Aadel_Alkalbani_(MP3_Quran)
440,Aadel_Alkalbani_(MP3_Quran)_part71.wav,Aadel_Alkalbani_(MP3_Quran)
441,Aadel_Alkalbani_(MP3_Quran)_part72.wav,Aadel_Alkalbani_(MP3_Quran)
442,Aadel_Alkalbani_(MP3_Quran)_part73.wav,Aadel_Alkalbani_(MP3_Quran)
443,Aadel_Alkalbani_(MP3_Quran)_part74.wav,Aadel_Alkalbani_(MP3_Quran)
444,Aadel_Alkalbani_(MP3_Quran)_part75.wav,Aadel_Alkalbani_(MP3_Quran)
445,Aadel_Alkalbani_(MP3_Quran)_part76.wav,Aadel_Alkalbani_(MP3_Quran)
446,Aadel_Alkalbani_(MP3_Quran)_part77.wav,Aadel_Alkalbani_(MP3_Quran)
447,Aadel_Alkalbani_(MP3_Quran)_part78.wav,Aadel_Alkalbani_(MP3_Quran)
448,Aadel_Alkalbani_(MP3_Quran)_part79.wav,Aadel_Alkalbani_(MP3_Quran)
449,Aadel_Alkalbani_(MP3_Quran)_part8.wav,Aadel_Alkalbani_(MP3_Quran)
450,Aadel_Alkalbani_(MP3_Quran)_part80.wav,Aadel_Alkalbani_(MP3_Quran)
451,Aadel_Alkalbani_(MP3_Quran)_part81.wav,Aadel_Alkalbani_(MP3_Quran)
452,Aadel_Alkalbani_(MP3_Quran)_part82.wav,Aadel_Alkalbani_(MP3_Quran)
453,Aadel_Alkalbani_(MP3_Quran)_part83.wav,Aadel_Alkalbani_(MP3_Quran)
454,Aadel_Alkalbani_(MP3_Quran)_part84.wav,Aadel_Alkalbani_(MP3_Quran)
455,Aadel_Alkalbani_(MP3_Quran)_part85.wav,Aadel_Alkalbani_(MP3_Quran)
456,Aadel_Alkalbani_(MP3_Quran)_part86.wav,Aadel_Alkalbani_(MP3_Quran)
457,Aadel_Alkalbani_(MP3_Quran)_part87.wav,Aadel_Alkalbani_(MP3_Quran)
458,Aadel_Alkalbani_(MP3_Quran)_part88.wav,Aadel_Alkalbani_(MP3_Quran)
459,Aadel_Alkalbani_(MP3_Quran)_part89.wav,Aadel_Alkalbani_(MP3_Quran)
460,Aadel_Alkalbani_(MP3_Quran)_part9.wav,Aadel_Alkalbani_(MP3_Quran)
461,Aadel_Alkalbani_(MP3_Quran)_part90.wav,Aadel_Alkalbani_(MP3_Quran)
462,Aadel_Alkalbani_(MP3_Quran)_part91.wav,Aadel_Alkalbani_(MP3_Quran)
463,Aadel_Alkalbani_(MP3_Quran)_part92.wav,Aadel_Alkalbani_(MP3_Quran)
464,Aadel_Alkalbani_(MP3_Quran)_part93.wav,Aadel_Alkalbani_(MP3_Quran)
465,Aadel_Alkalbani_(MP3_Quran)_part94.wav,Aadel_Alkalbani_(MP3_Quran)
466,Aadel_Alkalbani_(MP3_Quran)_part95.wav,Aadel_Alkalbani_(MP3_Quran)
467,Aadel_Alkalbani_(MP3_Quran)_part96.wav,Aadel_Alkalbani_(MP3_Quran)
468,Aadel_Alkalbani_(MP3_Quran)_part97.wav,Aadel_Alkalbani_(MP3_Quran)
469,Aadel_Alkalbani_(MP3_Quran)_part98.wav,Aadel_Alkalbani_(MP3_Quran)
470,Aadel_Alkalbani_(MP3_Quran)_part99.wav,Aadel_Alkalbani_(MP3_Quran)
0,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part1.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
1,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part10.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
2,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part100.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
4,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part102.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
5,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part103.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
7,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part105.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
8,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part106.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
9,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part107.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
11,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part109.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
12,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part11.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
13,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part110.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
14,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part111.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
16,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part113.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
17,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part114.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
19,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part116.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
20,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part117.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
22,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part119.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
25,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part121.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
26,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part122.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
27,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part123.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
28,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part124.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
30,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part126.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
31,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part127.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
32,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part128.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
34,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part13.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
35,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part130.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
36,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part131.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
37,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part132.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
39,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part134.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
40,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part135.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
41,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part136.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
43,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part138.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
45,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part14.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
46,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part140.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
47,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part141.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
48,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part142.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
49,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part143.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
51,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part145.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
52,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part146.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
53,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part147.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
55,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part149.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
56,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part15.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
57,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part150.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
58,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part151.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
59,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part152.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
61,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part154.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
62,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)_part155.wav,Abdulbasit_Abdulsamad_Mojawwad_(MP3_Quran)
